frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
501,  0,  20.000,  0.98,  1,  88.7,  -214.7,  1158.4,  0.390,  -0.268,  -0.052, 1.16, 0.18, 1.01, 0.00, 0.00, 0.81, 0.00, 2.85, 0.09, 0.00, 5.00, 1.37, 0.04, 0.00, 3.78, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
502,  0,  20.040,  0.98,  1,  88.9,  -214.1,  1164.3,  0.371,  -0.266,  -0.044, 1.16, 0.05, 1.11, 0.00, 0.00, 0.77, 0.00, 2.38, 0.01, 0.00, 5.00, 1.68, 0.04, 0.00, 2.63, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
503,  0,  20.080,  0.98,  1,  88.8,  -215.0,  1167.8,  0.349,  -0.264,  -0.040, 1.18, 0.00, 1.01, 0.00, 0.00, 0.58, 0.00, 1.57, 0.03, 0.00, 4.32, 1.77, 0.00, 0.00, 1.30, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
504,  0,  20.120,  0.98,  1,  88.0,  -216.8,  1172.4,  0.331,  -0.253,  -0.039, 1.25, 0.00, 0.97, 0.00, 0.00, 0.44, 0.00, 1.37, 0.03, 0.00, 3.79, 1.90, 0.00, 0.00, 0.63, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
505,  0,  20.160,  0.98,  1,  87.8,  -218.5,  1169.7,  0.330,  -0.234,  -0.035, 1.30, 0.00, 1.00, 0.00, 0.00, 0.53, 0.00, 1.31, 0.03, 0.00, 3.13, 1.50, 0.00, 0.00, 0.79, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
506,  0,  20.200,  0.98,  1,  86.1,  -219.1,  1168.1,  0.351,  -0.214,  -0.035, 1.30, 0.00, 1.24, 0.00, 0.00, 0.67, 0.00, 1.55, 0.00, 0.00, 3.04, 0.99, 0.00, 0.00, 1.13, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
507,  0,  20.240,  0.98,  1,  86.1,  -220.6,  1165.6,  0.334,  -0.210,  -0.039, 1.25, 0.00, 1.45, 0.00, 0.00, 0.89, 0.00, 1.46, 0.00, 0.00, 2.63, 0.29, 0.00, 0.00, 1.47, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
508,  0,  20.280,  0.98,  1,  84.5,  -221.6,  1168.9,  0.340,  -0.201,  -0.041, 1.25, 0.00, 1.66, 0.00, 0.00, 0.98, 0.00, 1.31, 0.00, 0.00, 1.63, 0.41, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
509,  0,  20.320,  0.98,  1,  82.6,  -222.4,  1169.5,  0.335,  -0.174,  -0.045, 1.32, 0.00, 1.86, 0.00, 0.00, 0.92, 0.00, 1.11, 0.00, 0.00, 0.74, 0.66, 0.00, 0.00, 0.66, 0.15, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
510,  0,  20.360,  0.98,  1,  79.1,  -224.7,  1167.3,  0.322,  -0.133,  -0.051, 1.39, 0.00, 1.94, 0.15, 0.00, 0.93, 0.00, 0.69, 0.00, 0.00, 0.00, 0.67, 0.00, 0.00, 0.13, 0.24, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
511,  0,  20.400,  0.98,  1,  73.4,  -230.2,  1177.1,  0.286,  -0.072,  -0.056, 1.33, 0.02, 1.96, 0.15, 0.00, 0.68, 0.00, 0.54, 0.00, 0.00, 0.00, 0.43, 0.00, 0.00, 0.14, 0.24, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
512,  0,  20.440,  0.98,  1,  67.0,  -238.4,  1188.1,  0.197,  0.003,  -0.038, 1.17, 0.16, 1.73, 0.43, 0.00, 0.87, 0.00, 0.59, 0.00, 0.00, 0.00, 0.18, 0.00, 0.00, 0.47, 0.23, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
513,  0,  20.480,  0.98,  1,  57.3,  -241.9,  1180.2,  0.139,  0.057,  -0.034, 0.94, 0.45, 1.59, 0.78, 0.03, 1.01, 0.00, 0.76, 0.05, 0.00, 0.00, 0.10, 0.00, 0.00, 0.79, 0.28, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
514,  0,  20.520,  0.98,  1,  46.3,  -245.5,  1171.5,  0.112,  0.138,  -0.030, 0.74, 0.74, 1.44, 0.95, 0.03, 1.37, 0.00, 0.77, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.31, 0.45, 0.13, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
515,  0,  20.560,  0.98,  1,  33.9,  -244.5,  1153.2,  0.087,  0.192,  -0.036, 0.45, 0.94, 1.18, 0.72, 0.05, 1.38, 0.00, 0.52, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 1.29, 0.31, 0.19, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
516,  0,  20.600,  0.93,  1,  23.3,  -246.3,  1153.2,  0.112,  0.220,  -0.038, 0.24, 1.13, 0.82, 0.31, 0.14, 1.12, 0.00, 0.24, 0.50, 0.00, 0.00, 0.07, 0.00, 0.23, 0.98, 0.16, 0.19, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
517,  0,  20.640,  0.88,  1,  13.8,  -246.7,  1153.9,  0.131,  0.217,  -0.064, 0.05, 1.30, 0.55, 0.14, 0.43, 1.14, 0.00, 0.05, 0.80, 0.00, 0.00, 0.50, 0.00, 0.84, 0.39, 0.00, 0.05, 1.00, 0.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
518,  0,  20.680,  0.77,  1,  6.2,  -245.0,  1157.2,  0.143,  0.176,  -0.093, 0.05, 1.52, 0.60, 0.09, 0.73, 1.12, 0.00, 0.02, 1.04, 0.33, 0.00, 0.95, 0.00, 1.56, 0.23, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
519,  0,  20.720,  0.82,  1,  -0.2,  -240.2,  1147.0,  0.137,  0.124,  -0.120, 0.34, 1.41, 1.09, 0.00, 0.61, 1.20, 0.00, 0.15, 0.77, 0.33, 0.00, 1.29, 0.00, 1.40, 0.19, 0.57, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
520,  0,  20.760,  0.98,  1,  -19.4,  -223.8,  1122.4,  0.307,  0.432,  -0.058, 0.74, 1.63, 1.46, 0.00, 0.32, 0.82, 0.00, 0.39, 0.41, 0.33, 0.25, 1.43, 0.00, 0.99, 0.19, 0.73, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
521,  0,  20.800,  0.98,  1,  -26.5,  -219.8,  1129.1,  0.335,  0.430,  -0.083, 1.11, 1.56, 1.82, 0.00, 0.00, 0.67, 0.00, 0.65, 0.00, 0.00, 0.37, 1.57, 0.00, 0.43, 0.04, 0.93, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
522,  0,  20.840,  0.98,  1,  -32.5,  -216.1,  1137.0,  0.369,  0.433,  -0.110, 1.14, 1.59, 1.75, 0.00, 0.00, 0.70, 0.00, 0.98, 0.00, 0.00, 0.37, 1.51, 0.00, 0.35, 0.08, 0.64, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
523,  0,  20.880,  0.98,  1,  -38.2,  -215.0,  1146.5,  0.388,  0.441,  -0.128, 1.20, 1.21, 1.65, 0.09, 0.00, 0.73, 0.03, 1.42, 0.02, 0.00, 0.13, 1.17, 0.00, 0.16, 0.40, 0.52, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
524,  0,  20.920,  0.98,  1,  -43.0,  -216.5,  1146.6,  0.384,  0.468,  -0.127, 1.21, 1.00, 1.57, 0.11, 0.00, 0.69, 0.04, 1.80, 0.09, 0.00, 0.00, 0.76, 0.00, 0.00, 0.67, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
525,  0,  20.960,  0.93,  1,  -47.6,  -218.9,  1147.4,  0.367,  0.485,  -0.123, 1.22, 0.78, 1.62, 0.31, 0.00, 0.47, 0.04, 1.84, 0.09, 0.00, 0.00, 0.87, 0.01, 0.07, 0.74, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
526,  0,  21.000,  0.98,  1,  -50.1,  -221.6,  1146.1,  0.361,  0.501,  -0.117, 1.15, 0.62, 1.75, 0.43, 0.00, 0.33, 0.01, 1.55, 0.06, 0.00, 0.00, 1.14, 0.21, 0.30, 0.42, 0.41, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
527,  0,  21.040,  0.98,  1,  -53.5,  -225.5,  1156.7,  0.329,  0.494,  -0.104, 1.16, 0.54, 1.89, 0.58, 0.00, 0.25, 0.00, 1.27, 0.04, 0.00, 0.00, 1.50, 0.24, 0.57, 0.22, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
528,  0,  21.080,  0.98,  1,  -54.8,  -226.7,  1157.1,  0.339,  0.493,  -0.111, 1.15, 0.50, 1.96, 0.52, 0.00, 0.38, 0.00, 1.30, 0.12, 0.00, 0.00, 1.59, 0.31, 0.72, 0.35, 0.65, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
529,  0,  21.120,  0.98,  1,  -55.4,  -225.0,  1148.8,  0.353,  0.493,  -0.122, 1.18, 0.49, 2.02, 0.42, 0.00, 0.54, 0.03, 1.47, 0.20, 0.00, 0.00, 1.56, 0.14, 0.59, 0.73, 0.68, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
530,  0,  21.160,  0.98,  1,  -55.9,  -225.5,  1150.0,  0.348,  0.480,  -0.121, 1.18, 0.50, 2.03, 0.34, 0.00, 0.74, 0.08, 1.71, 0.21, 0.00, 0.00, 1.52, 0.16, 0.39, 1.04, 0.76, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
531,  0,  21.200,  0.98,  1,  -56.0,  -225.9,  1151.1,  0.338,  0.472,  -0.117, 1.14, 0.54, 2.05, 0.35, 0.00, 0.88, 0.14, 1.86, 0.19, 0.00, 0.00, 1.46, 0.09, 0.22, 1.17, 0.72, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
532,  0,  21.240,  0.98,  1,  -55.8,  -226.2,  1152.1,  0.335,  0.467,  -0.114, 1.01, 0.41, 2.08, 0.37, 0.00, 1.24, 0.17, 1.95, 0.18, 0.00, 0.00, 1.45, 0.06, 0.28, 1.11, 0.75, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
533,  0,  21.280,  0.98,  1,  -54.7,  -227.8,  1158.0,  0.309,  0.455,  -0.098, 0.84, 0.07, 2.18, 0.37, 0.00, 1.59, 0.20, 1.94, 0.21, 0.00, 0.00, 1.40, 0.00, 0.49, 0.93, 0.76, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
