frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
120,  0,  4.963,  0.98,  1,  -69.3,  -167.2,  1337.1,  0.275,  0.261,  0.033, 0.00, 0.00, 0.00, 0.04, 0.00, 0.00, 0.02, 1.38, 0.71, 0.00, 0.00, 0.06, 0.64, 0.00, 1.24, 0.83, 1.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
121,  0,  5.005,  0.98,  1,  -71.5,  -167.0,  1341.0,  0.287,  0.221,  0.030, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.03, 1.28, 0.68, 0.00, 0.00, 0.00, 0.82, 0.02, 1.17, 0.92, 1.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
122,  0,  5.047,  0.98,  1,  -74.0,  -167.0,  1345.3,  0.280,  0.202,  0.028, 0.00, 0.00, 0.00, 0.00, 0.04, 0.00, 0.03, 1.20, 0.73, 0.00, 0.00, 0.03, 0.95, 0.04, 1.11, 0.81, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
123,  0,  5.088,  0.98,  1,  -76.6,  -164.4,  1337.3,  0.291,  0.187,  0.026, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 1.08, 0.78, 0.00, 0.00, 0.08, 1.00, 0.06, 1.14, 0.76, 0.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
124,  0,  5.130,  0.98,  1,  -79.6,  -164.3,  1341.9,  0.306,  0.157,  0.025, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 0.92, 0.78, 0.00, 0.00, 0.21, 1.05, 0.05, 1.07, 0.62, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
125,  0,  5.172,  0.98,  1,  -83.3,  -163.0,  1341.8,  0.323,  0.135,  0.023, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.03, 0.74, 0.69, 0.00, 0.00, 0.29, 0.98, 0.03, 1.12, 0.53, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
126,  0,  5.214,  0.98,  1,  -89.9,  -161.2,  1342.7,  0.356,  0.104,  0.014, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 0.03, 0.43, 0.58, 0.00, 0.00, 0.32, 0.87, 0.00, 1.03, 0.37, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
127,  0,  5.255,  0.98,  1,  -92.9,  -160.4,  1336.7,  0.362,  0.058,  0.009, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.04, 0.16, 0.47, 0.00, 0.00, 0.29, 0.74, 0.00, 0.99, 0.23, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
128,  0,  5.297,  0.98,  1,  -96.3,  -160.6,  1333.9,  0.355,  0.029,  0.005, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.02, 0.45, 0.00, 0.00, 0.28, 0.59, 0.00, 0.78, 0.05, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
129,  0,  5.339,  0.93,  1,  -98.9,  -161.8,  1336.2,  0.350,  -0.016,  0.007, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.39, 0.00, 0.00, 0.44, 0.52, 0.00, 0.62, 0.00, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
130,  0,  5.380,  0.93,  1,  -101.9,  -163.8,  1342.5,  0.345,  -0.065,  0.015, 0.01, 0.46, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.39, 0.00, 0.00, 0.57, 0.33, 0.00, 0.57, 0.05, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00
131,  0,  5.422,  0.93,  1,  -105.1,  -165.8,  1349.9,  0.342,  -0.114,  0.019, 0.08, 0.56, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 0.34, 0.00, 0.02, 0.67, 0.18, 0.00, 0.65, 0.20, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
132,  0,  5.464,  0.98,  1,  -109.0,  -166.9,  1351.1,  0.331,  -0.157,  0.019, 0.29, 0.64, 0.00, 0.00, 0.00, 0.00, 0.02, 0.07, 0.37, 0.00, 0.20, 0.63, 0.04, 0.00, 0.81, 0.46, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
133,  0,  5.505,  0.98,  1,  -113.2,  -168.1,  1354.3,  0.329,  -0.202,  0.020, 0.40, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.40, 0.00, 0.45, 0.48, 0.00, 0.00, 0.93, 0.70, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
134,  0,  5.547,  0.98,  1,  -118.2,  -169.1,  1356.6,  0.342,  -0.233,  0.017, 0.44, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.32, 0.45, 0.00, 0.70, 0.33, 0.00, 0.00, 0.94, 0.83, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
135,  0,  5.589,  0.98,  1,  -123.0,  -169.0,  1355.5,  0.365,  -0.257,  0.022, 0.39, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.37, 0.50, 0.00, 0.77, 0.27, 0.00, 0.00, 0.82, 0.76, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
136,  0,  5.631,  0.93,  1,  -128.0,  -168.2,  1355.1,  0.388,  -0.266,  0.027, 0.27, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.56, 0.50, 0.05, 0.82, 0.38, 0.00, 0.00, 0.47, 0.46, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
137,  0,  5.672,  0.98,  1,  -131.1,  -164.9,  1342.3,  0.382,  -0.292,  0.021, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.79, 0.50, 0.17, 0.86, 0.59, 0.00, 0.00, 0.18, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
138,  0,  5.714,  0.98,  1,  -134.9,  -162.9,  1340.2,  0.390,  -0.319,  0.027, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.08, 0.51, 0.29, 0.85, 0.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
139,  0,  5.756,  0.98,  1,  -139.2,  -161.2,  1342.1,  0.390,  -0.356,  0.041, 0.07, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 1.22, 0.59, 0.43, 0.66, 0.61, 0.00, 0.00, 0.00, 0.04, 0.02, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
140,  0,  5.797,  0.98,  1,  -142.8,  -160.6,  1340.5,  0.410,  -0.392,  0.064, 0.03, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 1.21, 0.65, 0.55, 0.50, 0.56, 0.00, 0.00, 0.00, 0.04, 0.06, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
141,  0,  5.839,  0.98,  1,  -143.7,  -159.2,  1340.2,  0.416,  -0.422,  0.086, 0.06, 0.00, 0.00, 0.00, 0.00, 0.07, 0.00, 1.27, 0.64, 0.78, 0.30, 0.72, 0.00, 0.00, 0.00, 0.04, 0.07, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
142,  0,  5.881,  0.98,  1,  -145.2,  -160.5,  1344.1,  0.397,  -0.471,  0.086, 0.06, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 1.33, 0.59, 0.96, 0.29, 0.94, 0.00, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
143,  0,  5.923,  0.98,  1,  -144.9,  -160.8,  1343.8,  0.371,  -0.500,  0.079, 0.06, 0.00, 0.00, 0.00, 0.00, 0.02, 0.00, 1.58, 0.60, 0.96, 0.39, 1.14, 0.00, 0.01, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
144,  0,  5.964,  0.98,  1,  -143.5,  -161.6,  1339.8,  0.339,  -0.531,  0.061, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.70, 0.65, 0.78, 0.56, 1.25, 0.00, 0.01, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
145,  0,  6.006,  0.98,  1,  -143.5,  -164.2,  1342.4,  0.318,  -0.549,  0.045, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.57, 0.66, 0.65, 0.58, 1.22, 0.00, 0.01, 0.10, 0.03, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
146,  0,  6.048,  0.98,  1,  -142.5,  -164.7,  1337.9,  0.317,  -0.552,  0.035, 0.02, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 1.23, 0.69, 0.57, 0.35, 0.84, 0.00, 0.00, 0.69, 0.33, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
147,  0,  6.089,  0.98,  1,  -141.0,  -164.9,  1331.0,  0.304,  -0.574,  0.021, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.89, 0.68, 0.48, 0.16, 0.36, 0.00, 0.00, 1.17, 0.66, 0.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
148,  0,  6.131,  0.98,  1,  -139.4,  -166.1,  1332.3,  0.277,  -0.583,  0.002, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.00, 0.94, 0.71, 0.39, 0.08, 0.02, 0.00, 0.00, 1.61, 0.95, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
149,  0,  6.173,  0.98,  1,  -137.0,  -168.5,  1333.2,  0.257,  -0.587,  -0.023, 0.00, 0.00, 0.00, 0.00, 0.00, 0.16, 0.00, 1.04, 0.68, 0.31, 0.22, 0.23, 0.00, 0.08, 1.07, 0.65, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
150,  0,  6.215,  0.98,  1,  -128.4,  -173.2,  1329.7,  0.186,  -0.619,  -0.052, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.15, 0.69, 0.31, 0.31, 0.28, 0.00, 0.08, 0.81, 0.38, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
151,  0,  6.256,  0.98,  1,  -123.0,  -172.4,  1322.1,  0.188,  -0.616,  -0.061, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.06, 0.66, 0.27, 0.28, 0.28, 0.00, 0.08, 0.57, 0.29, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
152,  0,  6.298,  0.98,  1,  -118.9,  -174.6,  1327.4,  0.184,  -0.607,  -0.071, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.05, 0.62, 0.30, 0.13, 0.05, 0.00, 0.00, 0.83, 0.50, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
153,  0,  6.340,  0.98,  1,  -114.0,  -176.3,  1334.2,  0.203,  -0.585,  -0.072, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.03, 0.57, 0.44, 0.22, 0.00, 0.00, 0.00, 1.05, 0.56, 0.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
154,  0,  6.381,  0.98,  1,  -108.8,  -177.9,  1337.8,  0.223,  -0.568,  -0.076, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.08, 0.54, 0.64, 0.35, 0.00, 0.00, 0.00, 1.19, 0.38, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
155,  0,  6.423,  0.98,  1,  -102.2,  -178.2,  1334.9,  0.229,  -0.558,  -0.078, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.11, 0.55, 0.81, 0.53, 0.00, 0.00, 0.00, 1.26, 0.22, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
156,  0,  6.465,  0.93,  1,  -96.0,  -179.3,  1337.3,  0.234,  -0.546,  -0.081, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.19, 0.51, 0.89, 0.54, 0.07, 0.00, 0.00, 1.19, 0.12, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
157,  0,  6.506,  0.93,  1,  -90.2,  -180.1,  1339.5,  0.242,  -0.535,  -0.079, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.19, 0.49, 0.87, 0.62, 0.12, 0.00, 0.00, 1.05, 0.08, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
158,  0,  6.548,  0.93,  1,  -83.6,  -179.8,  1339.6,  0.241,  -0.524,  -0.081, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.15, 0.43, 0.88, 0.69, 0.24, 0.00, 0.00, 1.02, 0.03, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
159,  0,  6.590,  0.93,  1,  -77.4,  -179.6,  1340.6,  0.252,  -0.509,  -0.079, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.11, 0.42, 0.91, 0.65, 0.17, 0.00, 0.00, 1.01, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
160,  0,  6.632,  0.93,  1,  -70.8,  -178.2,  1338.0,  0.266,  -0.501,  -0.073, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.97, 0.41, 1.05, 0.62, 0.25, 0.00, 0.00, 0.81, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
161,  0,  6.673,  0.93,  1,  -64.7,  -177.4,  1337.8,  0.271,  -0.487,  -0.074, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.96, 0.43, 1.19, 0.57, 0.37, 0.00, 0.00, 0.52, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
162,  0,  6.715,  0.98,  1,  -59.1,  -175.8,  1338.8,  0.280,  -0.467,  -0.071, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.90, 0.46, 1.22, 0.73, 0.64, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
163,  0,  6.757,  0.98,  1,  -54.5,  -173.1,  1342.3,  0.286,  -0.439,  -0.074, 0.29, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 0.93, 0.51, 1.16, 0.78, 0.62, 0.00, 0.00, 0.07, 0.00, 0.36, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
164,  0,  6.798,  0.88,  1,  -52.6,  -172.0,  1367.8,  0.297,  -0.373,  -0.071, 0.42, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.81, 0.62, 0.97, 0.82, 0.38, 0.00, 0.00, 0.22, 0.00, 0.84, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
165,  0,  6.840,  0.88,  1,  -52.6,  -168.0,  1367.2,  0.315,  -0.281,  -0.058, 0.73, 0.19, 0.00, 0.13, 0.00, 0.00, 0.00, 0.48, 0.55, 0.62, 0.82, 0.17, 0.00, 0.00, 0.49, 0.22, 1.40, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
166,  0,  6.882,  0.93,  1,  -53.9,  -165.9,  1362.4,  0.296,  -0.193,  -0.052, 0.81, 0.19, 0.00, 0.03, 0.00, 0.00, 0.00, 0.22, 0.48, 0.26, 0.60, 0.30, 0.00, 0.00, 0.53, 0.30, 1.55, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
167,  0,  6.924,  0.98,  1,  -55.8,  -167.4,  1362.8,  0.250,  -0.114,  -0.040, 0.72, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.34, 0.00, 0.36, 0.49, 0.00, 0.00, 0.44, 0.30, 1.52, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
168,  0,  6.965,  0.98,  1,  -57.8,  -170.4,  1360.8,  0.233,  -0.065,  -0.032, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.40, 0.00, 0.03, 0.52, 0.00, 0.00, 0.20, 0.09, 1.47, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
169,  0,  7.007,  0.98,  1,  -60.0,  -172.4,  1359.7,  0.219,  -0.021,  -0.028, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.00, 0.00, 0.32, 0.03, 0.00, 0.31, 0.00, 1.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
170,  0,  7.049,  0.93,  1,  -62.2,  -171.9,  1354.8,  0.216,  0.010,  -0.024, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 0.00, 0.00, 0.22, 0.08, 0.00, 0.36, 0.00, 1.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
171,  0,  7.090,  0.98,  1,  -64.6,  -170.1,  1348.6,  0.226,  0.032,  -0.024, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 0.00, 0.27, 0.26, 0.00, 0.49, 0.00, 1.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
172,  0,  7.132,  0.98,  1,  -67.2,  -167.1,  1340.3,  0.242,  0.047,  -0.015, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.53, 0.40, 0.00, 0.34, 0.00, 0.94, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
173,  0,  7.174,  0.98,  1,  -73.8,  -164.1,  1332.4,  0.269,  0.054,  -0.017, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 0.77, 0.58, 0.01, 0.20, 0.00, 0.86, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
174,  0,  7.216,  0.98,  1,  -77.8,  -164.7,  1331.2,  0.261,  0.053,  -0.021, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 1.01, 0.58, 0.03, 0.00, 0.00, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
175,  0,  7.257,  0.98,  1,  -82.6,  -164.8,  1327.3,  0.265,  0.059,  -0.026, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.00, 0.00, 0.79, 0.45, 0.03, 0.12, 0.03, 0.73, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00
176,  0,  7.299,  0.98,  1,  -87.2,  -164.4,  1321.4,  0.277,  0.062,  -0.030, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.28, 0.00, 0.00, 0.63, 0.22, 0.02, 0.57, 0.37, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
177,  0,  7.341,  0.98,  1,  -92.1,  -163.0,  1307.0,  0.269,  0.065,  -0.034, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.36, 0.00, 0.00, 0.49, 0.17, 0.00, 1.08, 0.86, 0.49, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
178,  0,  7.382,  0.98,  1,  -97.4,  -162.7,  1302.0,  0.246,  0.063,  -0.043, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.04, 0.16, 0.38, 0.00, 0.00, 0.59, 0.25, 0.00, 1.45, 1.31, 0.38, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
179,  0,  7.424,  0.98,  1,  -103.9,  -161.8,  1295.9,  0.252,  0.076,  -0.049, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.10, 0.29, 0.43, 0.00, 0.00, 0.65, 0.35, 0.00, 1.51, 1.44, 0.53, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
